	cellType	genes	tp	fp	fn	precision	recall	f1	Atlas
1314	Tongue.keratinocyte	Acer1	1756	900	660	0.661144614219666	0.726821184158325	0.692429006099701	TM, 10X
8221	Tongue.keratinocyte	Ly6g6e	1873	1203	543	0.608907699584961	0.775248348712921	0.682083070278168	TM, 10X
12014	Tongue.keratinocyte	Sdr16c5	1437	414	979	0.776337087154388	0.594784736633301	0.673541069030762	TM, 10X
7786	Tongue.keratinocyte	Krt32	1777	1105	639	0.616585731506348	0.735513269901276	0.670819163322449	TM, 10X
13526	Tongue.keratinocyte	Tgm3	2194	1939	222	0.530849277973175	0.908112525939941	0.670025944709778	TM, 10X
5941	Tongue.unknown	P2rx2	22	26	15	0.458333313465118	0.594594597816467	0.51764702796936	TM, 10X
24671	Tongue.unknown	Dcstamp	22	107	15	0.170542627573013	0.594594597816467	0.265060245990753	TM, 10X
1735	Tongue.unknown	Cd207	34	223	3	0.132295712828636	0.918918967247009	0.231292530894279	TM, 10X
2630	Tongue.unknown	Dnahc2	12	144	25	0.0769230797886848	0.32432433962822	0.12435232847929	TM, 10X
507	Tongue.unknown	AI854517	3	9	34	0.25	0.0810810849070549	0.122448988258839	TM, 10X
10623	Trachea.basal cell of epithelium of trachea	Trpm5	8	22	28	0.266666680574417	0.222222223877907	0.242424249649048	TM, 10X
9133	Trachea.basal cell of epithelium of trachea	Sh2d7	5	10	31	0.333333343267441	0.138888895511627	0.196078434586525	TM, 10X
4504	Trachea.basal cell of epithelium of trachea	Gnb3	7	34	29	0.170731708407402	0.194444447755814	0.181818187236786	TM, 10X
5858	Trachea.basal cell of epithelium of trachea	Ly6g6f	7	37	29	0.159090906381607	0.194444447755814	0.174999997019768	TM, 10X
2281	Trachea.basal cell of epithelium of trachea	Cfc1	4	18	32	0.181818187236786	0.111111111938953	0.137931033968925	TM, 10X
9450	Trachea.ciliated epithelial cell	Wdr20b	8	1	12	0.888888895511627	0.400000005960464	0.551724135875702	TM, 10X
1913	Trachea.ciliated epithelial cell	Cdh26	10	18	10	0.357142865657806	0.5	0.416666656732559	TM, 10X
133	Trachea.ciliated epithelial cell	1700024G13Rik	14	40	6	0.259259253740311	0.699999988079071	0.378378391265869	TM, 10X
403	Trachea.ciliated epithelial cell	4833428L15Rik	5	2	15	0.714285731315613	0.25	0.370370358228683	TM, 10X
450	Trachea.ciliated epithelial cell	4932443I19Rik	11	35	9	0.239130437374115	0.550000011920929	0.333333343267441	TM, 10X
7116	Trachea.endothelial cell	Kdr	549	1415	490	0.279531568288803	0.528392672538757	0.365634351968765	TM, 10X
9861	Trachea.endothelial cell	Podxl	721	2212	318	0.245823383331299	0.693936467170715	0.363041311502457	TM, 10X
4554	Trachea.endothelial cell	Emcn	856	2832	183	0.232104122638702	0.823869109153748	0.36217474937439	TM, 10X
4694	Trachea.endothelial cell	Esm1	347	555	692	0.384700655937195	0.333974987268448	0.357547670602798	TM, 10X
48811	Trachea.endothelial cell	Fam167b	338	561	701	0.37597331404686	0.325312793254852	0.348813205957413	TM, 10X
8250	Trachea.epithelial cell	Lypd2	638	1019	191	0.385033190250397	0.769601941108704	0.513274371623993	TM, 10X
9439	Trachea.epithelial cell	Nkx2-1	358	210	471	0.630281686782837	0.431845605373383	0.512526869773865	TM, 10X
1820	Trachea.epithelial cell	Aqp5	569	870	260	0.395413488149643	0.686369121074677	0.501763701438904	TM, 10X
1819	Trachea.epithelial cell	Aqp4	287	99	542	0.743523359298706	0.346200257539749	0.472427994012833	TM, 10X
5810	Trachea.epithelial cell	Gabrp	258	70	571	0.786585330963135	0.311218321323395	0.445980995893478	TM, 10X
12782	Trachea.leukocyte	Tnip3	454	576	444	0.44077667593956	0.505567908287048	0.470954358577728	TM, 10X
2345	Trachea.leukocyte	C3ar1	340	559	558	0.378197997808456	0.378619164228439	0.378408461809158	TM, 10X
6537	Trachea.leukocyte	Il1b	581	2004	317	0.224758222699165	0.646993339061737	0.333620458841324	TM, 10X
8522	Trachea.leukocyte	Nlrp3	327	840	571	0.28020566701889	0.364142537117004	0.316707015037537	TM, 10X
8046	Trachea.leukocyte	Ms4a7	307	752	591	0.289896130561829	0.341870814561844	0.313745528459549	TM, 10X
6746	Trachea.neuroendocrine cell	Kcna1	100	101	443	0.497512429952621	0.184162065386772	0.268817216157913	TM, 10X
10443	Trachea.neuroendocrine cell	Rgs4	125	501	418	0.199680522084236	0.230202585458755	0.213858008384705	TM, 10X
6103	Trachea.neuroendocrine cell	Higd1b	119	481	424	0.198333323001862	0.219152867794037	0.208223983645439	TM, 10X
8774	Trachea.neuroendocrine cell	Olfr558	76	153	467	0.331877738237381	0.139963164925575	0.196891203522682	TM, 10X
10444	Trachea.neuroendocrine cell	Rgs5	141	788	402	0.151776105165482	0.259668529033661	0.191576093435287	TM, 10X
16214	Trachea.stromal cell	Wif1	5928	1166	1976	0.835635721683502	0.75	0.790505409240723	TM, 10X
4469	Trachea.stromal cell	Cytl1	7023	2903	881	0.707535803318024	0.888537406921387	0.787773370742798	TM, 10X
37031	Trachea.stromal cell	Chad	5684	1529	2220	0.788021683692932	0.71912956237793	0.752001047134399	TM, 10X
2832	Trachea.stromal cell	Bpifa1	6253	2749	1651	0.694623410701752	0.791118383407593	0.739737331867218	TM, 10X
13130	Trachea.stromal cell	Scara3	5680	1784	2224	0.760986030101776	0.718623459339142	0.739198327064514	TM, 10X
7121	Bladder.Basal epithelial cell	Krt4	221	367	123	0.375850319862366	0.642441868782043	0.474248915910721	MCA
6133	Bladder.Basal epithelial cell	Gsdmc3	203	321	141	0.387404590845108	0.590116262435913	0.467741966247559	MCA
6132	Bladder.Basal epithelial cell	Gsdmc2	307	700	37	0.304865926504135	0.892441868782043	0.454478174448013	MCA
7122	Bladder.Basal epithelial cell	Krt5	330	929	14	0.26211279630661	0.959302365779877	0.411728024482727	MCA
6879	Bladder.Basal epithelial cell	Ivl	254	718	90	0.261316865682602	0.738372147083282	0.386018246412277	MCA
6334	Bladder.Dendritic cell_Cd74 high	Tlr11	3	26	35	0.103448271751404	0.0789473652839661	0.0895522385835648	MCA
1013	Bladder.Dendritic cell_Cd74 high	Cd209a	32	1040	6	0.0298507455736399	0.842105269432068	0.0576576590538025	MCA
2502	Bladder.Dendritic cell_Cd74 high	Gm37242	1	1	37	0.5	0.0263157896697521	0.0500000007450581	MCA
2421	Bladder.Dendritic cell_Cd74 high	Gm15320	1	4	37	0.200000002980232	0.0263157896697521	0.0465116277337074	MCA
2424	Bladder.Dendritic cell_Cd74 high	Gm15429	1	4	37	0.200000002980232	0.0263157896697521	0.0465116277337074	MCA
2689	Bladder.Dendritic cell_Lyz2 high	Gm13712	1	0	40	1	0.0243902429938316	0.0476190485060215	MCA
4146	Bladder.Dendritic cell_Lyz2 high	Mir7683	1	0	40	1	0.0243902429938316	0.0476190485060215	MCA
4760	Bladder.Dendritic cell_Lyz2 high	Olfr155	1	0	40	1	0.0243902429938316	0.0476190485060215	MCA
4762	Bladder.Dendritic cell_Lyz2 high	Olfr586	1	0	40	1	0.0243902429938316	0.0476190485060215	MCA
7617	Bladder.Dendritic cell_Lyz2 high	Vis1	1	0	40	1	0.0243902429938316	0.0476190485060215	MCA
2813	Bladder.Endothelial cell_Ly6c1 high	Gm694	4	19	32	0.173913046717644	0.111111111938953	0.135593220591545	MCA
6586	Bladder.Endothelial cell_Ly6c1 high	Syt15	5	105	31	0.0454545468091965	0.138888895511627	0.0684931501746178	MCA
2719	Bladder.Endothelial cell_Ly6c1 high	Gm30191	2	29	34	0.0645161271095276	0.0555555559694767	0.0597014911472797	MCA
6885	Bladder.Endothelial cell_Ly6c1 high	Tmem255b	9	269	27	0.0323740988969803	0.25	0.0573248416185379	MCA
2591	Bladder.Endothelial cell_Ly6c1 high	Gm11399	1	0	35	1	0.0277777779847383	0.0540540553629398	MCA
3194	Bladder.Epithelial cell_Gm23935 high	Gm13398	10	105	54	0.0869565233588219	0.15625	0.111731849610806	MCA
2835	Bladder.Epithelial cell_Gm23935 high	Fer1l4	26	493	38	0.0500963404774666	0.406249970197678	0.0891938284039497	MCA
4179	Bladder.Epithelial cell_Gm23935 high	Ivl	45	927	19	0.0462962947785854	0.703125	0.0868725851178169	MCA
3950	Bladder.Epithelial cell_Gm23935 high	Htr4	3	9	61	0.25	0.046875	0.0789473652839661	MCA
6255	Bladder.Epithelial cell_Gm23935 high	Prom2	22	497	42	0.0423892103135586	0.34375	0.0754716992378235	MCA
10498	Bladder.Epithelial cell_Upk3a high	Upk3a	204	1311	20	0.134653463959694	0.910714268684387	0.234617576003075	MCA
5156	Bladder.Epithelial cell_Upk3a high	Ivl	136	836	88	0.139917686581612	0.607142865657806	0.227424740791321	MCA
10497	Bladder.Epithelial cell_Upk3a high	Upk2	179	1371	45	0.115483872592449	0.799107134342194	0.201803848147392	MCA
10496	Bladder.Epithelial cell_Upk3a high	Upk1b	175	1438	49	0.108493484556675	0.78125	0.190528035163879	MCA
9193	Bladder.Epithelial cell_Upk3a high	Snx31	80	551	144	0.126782894134521	0.357142865657806	0.187134504318237	MCA
4573	Bladder.Macrophage_Pf4 high	Nxpe5	6	65	38	0.0845070481300354	0.136363640427589	0.104347832500935	MCA
1104	Bladder.Macrophage_Pf4 high	Cd209g	10	232	34	0.0413223132491112	0.227272719144821	0.0699300691485405	MCA
6265	Bladder.Macrophage_Pf4 high	Slc7a13	2	26	42	0.0714285746216774	0.0454545468091965	0.0555555559694767	MCA
1099	Bladder.Macrophage_Pf4 high	Cd209b	5	137	39	0.035211268812418	0.113636359572411	0.0537634380161762	MCA
2710	Bladder.Macrophage_Pf4 high	Gm26714	2	35	42	0.0540540553629398	0.0454545468091965	0.0493827164173126	MCA
7809	Bladder.Mesenchymal stromal cell	Npy1r	136	367	221	0.270377725362778	0.380952388048172	0.316279083490372	MCA
6395	Bladder.Mesenchymal stromal cell	Krtdap	184	666	173	0.2164705991745	0.51540619134903	0.304888159036636	MCA
2181	Bladder.Mesenchymal stromal cell	Chodl	152	791	205	0.161187693476677	0.425770282745361	0.23384615778923	MCA
1180	Bladder.Mesenchymal stromal cell	Asz1	136	695	221	0.163658231496811	0.380952388048172	0.22895622253418	MCA
12560	Bladder.Mesenchymal stromal cell	Wnt2	238	1737	119	0.120506338775158	0.666666686534882	0.204116642475128	MCA
2243	Bladder.NK cell	Gm19721	1	0	29	1	0.0333333350718021	0.0645161271095276	MCA
2317	Bladder.NK cell	Gm43920	1	0	29	1	0.0333333350718021	0.0645161271095276	MCA
2326	Bladder.NK cell	Gm4909	1	0	29	1	0.0333333350718021	0.0645161271095276	MCA
2315	Bladder.NK cell	Gm43721	1	1	29	0.5	0.0333333350718021	0.0625	MCA
4502	Bladder.NK cell	RP23-319D22.1	1	2	29	0.333333343267441	0.0333333350718021	0.060606062412262	MCA
3647	Bladder.Smooth muscle cell	Gm13861	49	95	82	0.340277761220932	0.374045819044113	0.356363654136658	MCA
6402	Bladder.Smooth muscle cell	Olfr558	37	157	94	0.190721645951271	0.2824427485466	0.227692306041718	MCA
4221	Bladder.Smooth muscle cell	Grip2	25	73	106	0.255102038383484	0.19083970785141	0.218340620398521	MCA
4904	Bladder.Smooth muscle cell	Kcnmb1	30	160	101	0.157894730567932	0.229007631540298	0.186915874481201	MCA
7700	Bladder.Smooth muscle cell	Rgs4	71	646	60	0.0990237072110176	0.541984736919403	0.167452827095985	MCA
1276	Bladder.Stromal cell_Car3 high	Avpr1a	112	564	124	0.165680482983589	0.474576264619827	0.245614051818848	MCA
8943	Bladder.Stromal cell_Car3 high	RP24-105I7.2	39	45	197	0.46428570151329	0.165254235267639	0.243750020861626	MCA
1470	Bladder.Stromal cell_Car3 high	Bmp5	151	987	85	0.132688924670219	0.639830529689789	0.219796225428581	MCA
2897	Bladder.Stromal cell_Car3 high	Dkk2	167	1150	69	0.126803338527679	0.70762711763382	0.215067610144615	MCA
7566	Bladder.Stromal cell_Car3 high	Notum	84	585	152	0.125560536980629	0.355932205915451	0.185635358095169	MCA
76071	Bladder.Stromal cell_Dpt high	Krtdap	269	581	448	0.316470593214035	0.375174343585968	0.343331217765808	MCA
4432	Bladder.Stromal cell_Dpt high	Fmo2	426	1674	291	0.202857151627541	0.594142258167267	0.302449434995651	MCA
11699	Bladder.Stromal cell_Dpt high	Scara5	441	1968	276	0.183063507080078	0.615062773227692	0.282149732112885	MCA
12860	Bladder.Stromal cell_Dpt high	Svep1	323	1435	394	0.183731526136398	0.450488120317459	0.261010110378265	MCA
10085	Bladder.Stromal cell_Dpt high	Podn	221	867	496	0.203124985098839	0.308228731155396	0.244875326752663	MCA
9178	Bladder.Umbrella cell	Prss27	38	115	37	0.248366013169289	0.506666660308838	0.333333343267441	MCA
4494	Bladder.Umbrella cell	Gm13398	29	86	46	0.252173900604248	0.386666655540466	0.305263131856918	MCA
11168	Bladder.Umbrella cell	Sptlc3	44	187	31	0.190476194024086	0.586666643619537	0.287581712007523	MCA
9425	Bladder.Umbrella cell	RP23-454I20.4	19	68	56	0.218390792608261	0.253333330154419	0.234567910432816	MCA
5379	Bladder.Umbrella cell	Gm6736	15	43	60	0.258620709180832	0.200000002980232	0.225563913583755	MCA
12304	Bladder.Urothelium	Snx31	243	388	73	0.385103017091751	0.76898729801178	0.5131995677948	MCA
7317	Bladder.Urothelium	Ivl	289	683	27	0.297325104475021	0.914556920528412	0.448757737874985	MCA
477	Bladder.Urothelium	9530034E10Rik	253	576	63	0.305186986923218	0.800632894039154	0.441921412944794	MCA
2946	Bladder.Urothelium	Cyp4f15	196	400	120	0.328859061002731	0.620253205299377	0.429824590682983	MCA
10284	Bladder.Urothelium	Psapl1	181	385	135	0.319787979125977	0.572784781455994	0.41043084859848	MCA
8449	Bladder.Vascular endothelial cell	Syt15	18	92	62	0.163636356592178	0.224999994039536	0.189473688602448	MCA
1996	Bladder.Vascular endothelial cell	Cyp1a1	30	400	50	0.0697674453258514	0.375	0.117647059261799	MCA
7691	Bladder.Vascular endothelial cell	Selp	38	541	42	0.0656303986907005	0.474999994039536	0.115326248109341	MCA
962	Bladder.Vascular endothelial cell	B3gnt6	6	19	74	0.240000009536743	0.0750000029802322	0.114285714924335	MCA
9487	Bladder.Vascular endothelial cell	Vwf	40	699	40	0.0541271977126598	0.5	0.0976800993084908	MCA
2657	Bladder.Vascular smooth muscle progenitor cell	Pabpn1l	2	12	11	0.142857149243355	0.15384615957737	0.148148149251938	MCA
3595	Bladder.Vascular smooth muscle progenitor cell	Slc38a11	2	12	11	0.142857149243355	0.15384615957737	0.148148149251938	MCA
1539	Bladder.Vascular smooth muscle progenitor cell	Gm15963	1	1	12	0.5	0.0769230797886848	0.133333340287209	MCA
601	Bladder.Vascular smooth muscle progenitor cell	Ccl19-ps1	2	16	11	0.111111111938953	0.15384615957737	0.129032254219055	MCA
4380	Bladder.Vascular smooth muscle progenitor cell	Zakit	1	5	12	0.16666667163372	0.0769230797886848	0.105263158679008	MCA
4954	BoneMarrow.B cell	Igll1	259	1348	129	0.16116988658905	0.667525768280029	0.259649127721786	MCA
10622	BoneMarrow.B cell	Vpreb1	231	1224	157	0.158762887120247	0.595360815525055	0.250678241252899	MCA
106231	BoneMarrow.B cell	Vpreb2	59	119	329	0.331460684537888	0.152061864733696	0.208480581641197	MCA
1242	BoneMarrow.B cell	Bfsp2	135	1220	253	0.0996309965848923	0.347938150167465	0.154905334115028	MCA
10624	BoneMarrow.B cell	Vpreb3	292	4297	96	0.0636304169893265	0.752577304840088	0.117339760065079	MCA
4479	BoneMarrow.B cell_Igkc high	RP24-338A5.4	33	486	14	0.0635838136076927	0.702127695083618	0.116607770323753	MCA
2440	BoneMarrow.B cell_Igkc high	Gm9204	2	38	45	0.0500000007450581	0.0425531901419163	0.0459770113229752	MCA
2178	BoneMarrow.B cell_Igkc high	Gm15387	2	39	45	0.0487804859876633	0.0425531901419163	0.0454545468091965	MCA
2428	BoneMarrow.B cell_Igkc high	Gm8524	3	90	44	0.0322580635547638	0.0638297870755196	0.0428571403026581	MCA
2155	BoneMarrow.B cell_Igkc high	Gm14127	2	91	45	0.0215053763240576	0.0425531901419163	0.0285714287310839	MCA
6217	BoneMarrow.Basophil	Ms4a2	245	611	181	0.2862149477005	0.575117349624634	0.382215291261673	MCA
3328	BoneMarrow.Basophil	Fcer1a	206	490	220	0.295976996421814	0.483568072319031	0.367201417684555	MCA
8210	BoneMarrow.Basophil	Rnase12	117	419	309	0.218283578753471	0.274647891521454	0.243243247270584	MCA
1655	BoneMarrow.Basophil	Cd200r3	145	740	281	0.163841798901558	0.340375572443008	0.221205174922943	MCA
233	BoneMarrow.Basophil	4930519L02Rik	137	1124	289	0.108643926680088	0.321596264839172	0.162418484687805	MCA
838	BoneMarrow.Dendritic cell_H2-Eb1 high	Gm8824	1	106	3	0.00934579409658909	0.25	0.0180180184543133	MCA
784	BoneMarrow.Dendritic cell_H2-Eb1 high	Gm2383	1	109	3	0.00909090880304575	0.25	0.0175438597798347	MCA
280	BoneMarrow.Dendritic cell_H2-Eb1 high	Ccr3	2	289	2	0.00687285233289003	0.5	0.01355932187289	MCA
290	BoneMarrow.Dendritic cell_H2-Eb1 high	Cd209f	3	545	1	0.00547445239499211	0.75	0.0108695654198527	MCA
1516	BoneMarrow.Dendritic cell_H2-Eb1 high	RP24-167A12.1	1	197	3	0.0050505050458014	0.25	0.00990098994225264	MCA
1436	BoneMarrow.Dendritic cell_Siglech high	Gm7701	1	15	10	0.0625	0.0909090936183929	0.0740740746259689	MCA
1350	BoneMarrow.Dendritic cell_Siglech high	Gm26947	1	32	10	0.030303031206131	0.0909090936183929	0.0454545468091965	MCA
1438	BoneMarrow.Dendritic cell_Siglech high	Gm7776	2	76	9	0.0256410259753466	0.181818187236786	0.0449438206851482	MCA
1337	BoneMarrow.Dendritic cell_Siglech high	Gm18943	1	37	10	0.0263157896697521	0.0909090936183929	0.0408163256943226	MCA
1440	BoneMarrow.Dendritic cell_Siglech high	Gm7931	1	59	10	0.0166666675359011	0.0909090936183929	0.0281690135598183	MCA
6660	BoneMarrow.Eosinophil progenitor cell	Prg3	144	1122	38	0.1137440726161	0.791208803653717	0.198895037174225	MCA
7239	BoneMarrow.Eosinophil progenitor cell	Rnase12	59	477	123	0.110074631869793	0.324175834655762	0.164345413446426	MCA
2490	BoneMarrow.Eosinophil progenitor cell	Ear1	94	1022	88	0.0842293947935104	0.5164834856987	0.144838213920593	MCA
3710	BoneMarrow.Eosinophil progenitor cell	Gm8113	64	1096	118	0.0551724135875702	0.351648360490799	0.0953800305724144	MCA
2998	BoneMarrow.Eosinophil progenitor cell	Fgf3	15	244	167	0.0579150579869747	0.0824175849556923	0.0680272132158279	MCA
1482	BoneMarrow.Erythroblast	Gm4795	1	32	10	0.030303031206131	0.0909090936183929	0.0454545468091965	MCA
2173	BoneMarrow.Erythroblast	Mnd1-ps	1	39	10	0.025000000372529	0.0909090936183929	0.0392156876623631	MCA
1607	BoneMarrow.Erythroblast	Gng10	2	94	9	0.020833333954215	0.181818187236786	0.0373831763863564	MCA
15161	BoneMarrow.Erythroblast	Gm6104	1	54	10	0.0181818176060915	0.0909090936183929	0.030303031206131	MCA
4170	BoneMarrow.Erythroblast	Zfp808	1	61	10	0.0161290317773819	0.0909090936183929	0.0273972600698471	MCA
4115	BoneMarrow.Erythrocyte progenitor_Car1 high	Gm15915	332	1736	477	0.160541579127312	0.41038316488266	0.230795964598656	MCA
411	BoneMarrow.Erythrocyte progenitor_Car1 high	Abcb4	210	1464	599	0.125448033213615	0.259579718112946	0.169150218367577	MCA
3159	BoneMarrow.Erythrocyte progenitor_Car1 high	Ermap	273	2327	536	0.105000004172325	0.337453663349152	0.160164281725883	MCA
1522	BoneMarrow.Erythrocyte progenitor_Car1 high	Car1	746	8757	63	0.0785015299916267	0.922126114368439	0.144685804843903	MCA
3729	BoneMarrow.Erythrocyte progenitor_Car1 high	Gfi1b	150	1306	659	0.10302197188139	0.185414090752602	0.132450327277184	MCA
8853	BoneMarrow.Erythrocyte progenitor_Hba-a1 high	Sptb	48	717	216	0.062745101749897	0.181818187236786	0.0932944640517235	MCA
28661	BoneMarrow.Erythrocyte progenitor_Hba-a1 high	Ermap	132	2468	132	0.0507692284882069	0.5	0.0921787694096565	MCA
1832	BoneMarrow.Erythrocyte progenitor_Hba-a1 high	Cldn13	187	4002	77	0.0446407236158848	0.708333313465118	0.0839883238077164	MCA
892	BoneMarrow.Erythrocyte progenitor_Hba-a1 high	Asb17os	45	786	219	0.0541516244411469	0.170454546809196	0.0821917802095413	MCA
76941	BoneMarrow.Erythrocyte progenitor_Hba-a1 high	Rhag	74	1516	190	0.0465408824384212	0.280303031206131	0.0798273980617523	MCA
1902	BoneMarrow.Hematopoietic stem progenitor cell	Gm14016	1	30	15	0.0322580635547638	0.0625	0.0425531901419163	MCA
2028	BoneMarrow.Hematopoietic stem progenitor cell	Gm4246	1	32	15	0.030303031206131	0.0625	0.0408163256943226	MCA
2188	BoneMarrow.Hematopoietic stem progenitor cell	Gm9204	1	39	15	0.025000000372529	0.0625	0.0357142873108387	MCA
2255	BoneMarrow.Hematopoietic stem progenitor cell	Gp1ba	1	42	15	0.0232558138668537	0.0625	0.0338983051478863	MCA
21551	BoneMarrow.Hematopoietic stem progenitor cell	Gm7901	3	177	13	0.0166666675359011	0.1875	0.0306122433394194	MCA
1453	BoneMarrow.Macrophage_C1qc high	Ccr3	81	210	129	0.278350532054901	0.385714292526245	0.323353290557861	MCA
8546	BoneMarrow.Macrophage_C1qc high	Spic	77	903	133	0.0785714238882065	0.366666674613953	0.12941175699234	MCA
4601	BoneMarrow.Macrophage_C1qc high	Itgad	97	1371	113	0.0660762935876846	0.461904764175415	0.115613825619221	MCA
1469	BoneMarrow.Macrophage_C1qc high	Cd163	70	1060	140	0.0619469061493874	0.333333343267441	0.104477614164352	MCA
3072	BoneMarrow.Macrophage_C1qc high	Fcna	188	3410	22	0.0522512495517731	0.895238041877747	0.0987394899129868	MCA
1791	BoneMarrow.Macrophage_Cd74 high	Clec4b1	33	996	166	0.0320699699223042	0.16582915186882	0.0537459291517735	MCA
1797	BoneMarrow.Macrophage_Cd74 high	Clec9a	9	240	190	0.0361445806920528	0.0452261306345463	0.0401785708963871	MCA
8050	BoneMarrow.Macrophage_Cd74 high	Sirpb1a	11	366	188	0.0291777178645134	0.0552763789892197	0.038194440305233	MCA
1475	BoneMarrow.Macrophage_Cd74 high	Cd209a	23	1049	176	0.0214552246034145	0.115577891469002	0.0361919738352299	MCA
1448	BoneMarrow.Macrophage_Cd74 high	Ccr2	76	4191	123	0.0178111083805561	0.381909549236298	0.0340349301695824	MCA
25021	BoneMarrow.Macrophage_Ms4a6c high	Gm5138	5	147	21	0.0328947380185127	0.192307695746422	0.0561797767877579	MCA
2985	BoneMarrow.Macrophage_Ms4a6c high	Hmgb1-ps4	3	78	23	0.0370370373129845	0.115384608507156	0.0560747645795345	MCA
4878	BoneMarrow.Macrophage_Ms4a6c high	RP23-354J5.3	2	50	24	0.0384615398943424	0.0769230797886848	0.0512820519506931	MCA
2854	BoneMarrow.Macrophage_Ms4a6c high	H3f3a-ps2	4	145	22	0.0268456377089024	0.15384615957737	0.0457142852246761	MCA
2177	BoneMarrow.Macrophage_Ms4a6c high	Gm10257	2	67	24	0.028985507786274	0.0769230797886848	0.0421052649617195	MCA
7363	BoneMarrow.Macrophage_S100a4 high	Skint3	7	219	111	0.0309734530746937	0.0593220330774784	0.0406976751983166	MCA
371	BoneMarrow.Macrophage_S100a4 high	Adgre4	19	974	99	0.0191339384764433	0.161016941070557	0.0342034213244915	MCA
6439	BoneMarrow.Macrophage_S100a4 high	RP24-167A12.1	4	194	114	0.0202020201832056	0.0338983051478863	0.0253164563328028	MCA
7187	BoneMarrow.Macrophage_S100a4 high	Sec31b	2	64	116	0.030303031206131	0.0169491525739431	0.0217391308397055	MCA
5912	BoneMarrow.Macrophage_S100a4 high	Pira2	2	73	116	0.0266666673123837	0.0169491525739431	0.0207253880798817	MCA
697	BoneMarrow.Mast cell	Gm14016	1	30	3	0.0322580635547638	0.25	0.0571428574621677	MCA
7841	BoneMarrow.Mast cell	Gm7776	1	77	3	0.0128205129876733	0.25	0.0243902429938316	MCA
711	BoneMarrow.Mast cell	Gm15596	1	78	3	0.0126582281664014	0.25	0.0240963846445084	MCA
674	BoneMarrow.Mast cell	Gm11697	2	200	2	0.00990098994225264	0.5	0.0194174759089947	MCA
742	BoneMarrow.Mast cell	Gm45456	1	126	3	0.0078740157186985	0.25	0.0152671756222844	MCA
31281	BoneMarrow.Megakaryocyte progenitor cell	F2rl2	63	128	368	0.329842925071716	0.146171689033508	0.202572330832481	MCA
4513	BoneMarrow.Megakaryocyte progenitor cell	Gp9	81	474	350	0.145945951342583	0.187935039401054	0.164300188422203	MCA
52431	BoneMarrow.Megakaryocyte progenitor cell	Itga2b	175	1796	256	0.0887874141335487	0.406032472848892	0.145711898803711	MCA
6186	BoneMarrow.Megakaryocyte progenitor cell	Mpl	43	182	388	0.191111102700233	0.0997679829597473	0.131097570061684	MCA
4511	BoneMarrow.Megakaryocyte progenitor cell	Gp1bb	95	946	336	0.0912584066390991	0.220417648553848	0.129076093435287	MCA
3383	BoneMarrow.Monocyte progenitor	F13a1	1318	5617	1056	0.190050467848778	0.55518114566803	0.283166825771332	MCA
1297	BoneMarrow.Monocyte progenitor	BC035044	837	2919	1537	0.222843438386917	0.35256952047348	0.273083209991455	MCA
6996	BoneMarrow.Monocyte progenitor	Ms4a6c	1604	9221	770	0.148175522685051	0.675652921199799	0.24304872751236	MCA
10916	BoneMarrow.Monocyte progenitor	Tifab	640	2327	1734	0.215706095099449	0.269587188959122	0.239655509591103	MCA
1396	BoneMarrow.Monocyte progenitor	Bex6	421	910	1953	0.31630352139473	0.177337840199471	0.227260455489159	MCA
8534	BoneMarrow.Monocyte progenitor cell_Ctsg high	Prss57	1680	6792	543	0.198300287127495	0.755735516548157	0.314165472984314	MCA
2844	BoneMarrow.Monocyte progenitor cell_Ctsg high	Dmkn	924	3310	1299	0.218233346939087	0.415654510259628	0.286201030015945	MCA
2464	BoneMarrow.Monocyte progenitor cell_Ctsg high	Cst7	1952	11067	271	0.149934709072113	0.878092646598816	0.256134361028671	MCA
1202	BoneMarrow.Monocyte progenitor cell_Ctsg high	Atp8b4	829	3609	1394	0.186795860528946	0.372919470071793	0.248911574482918	MCA
2170	BoneMarrow.Monocyte progenitor cell_Ctsg high	Clec12a	1825	11884	398	0.133124232292175	0.82096266746521	0.229098662734032	MCA
8451	BoneMarrow.Monocyte progenitor cell_Prtn3 high	Prss57	1569	6903	1058	0.185198292136192	0.597259223461151	0.282728165388107	MCA
6917	BoneMarrow.Monocyte progenitor cell_Prtn3 high	Ms4a3	2420	15340	207	0.136261269450188	0.921202898025513	0.237406179308891	MCA
8452	BoneMarrow.Monocyte progenitor cell_Prtn3 high	Prtn3	2595	18200	32	0.124789610505104	0.987818837165833	0.221586540341377	MCA
2433	BoneMarrow.Monocyte progenitor cell_Prtn3 high	Cst7	1684	11335	943	0.129349410533905	0.641035437583923	0.215262696146965	MCA
24672	BoneMarrow.Monocyte progenitor cell_Prtn3 high	Ctsg	2525	18370	102	0.120842307806015	0.96117240190506	0.214692637324333	MCA
1231	BoneMarrow.Monocyte_Mif high	Gm14016	1	30	1	0.0322580635547638	0.5	0.060606062412262	MCA
1394	BoneMarrow.Monocyte_Mif high	Gm9204	1	39	1	0.025000000372529	0.5	0.0476190485060215	MCA
2587	BoneMarrow.Monocyte_Mif high	RP23-340G24.8	1	49	1	0.0199999995529652	0.5	0.0384615398943424	MCA
2588	BoneMarrow.Monocyte_Mif high	RP23-354J5.3	1	51	1	0.0192307699471712	0.5	0.0370370373129845	MCA
